,year,category,nominee,artist,workers,winner
1198,2010,Best Orchestral Performance,Daugherty: Metropolis Symphony; Deus Ex Machina,,"Giancarlo Guerrero, conductor; Blanton Alspaugh, producer; Mark Donahue, John Hill & Dirk Sobotka, engineers/mixers (Nashville Symphony)",True
1199,2010,Best Opera Recording,Saariaho: L'Amour De Loin,,"Kent Nagano, conductor; Martin Sauer, producer; Daniel Belcher, Ekaterina Lekhina & Marie-Ange Todorovitch, soloists; Tobias Lehmann, engineer/mixer (Rundfunkchor Berlin; Deutsches Symphonie-Orchester Berlin)",True
1200,2010,Best Choral Performance,Verdi: Requiem,,"Duain Wolfe, chorus master; Riccardo Muti, conductor; Christopher Alder, producer; David Frost, Tom Lazarus & Christopher Willis, engineers/mixers (Barbara Frittoli, Ildar Abdrazakov, Mario Zeffiri & Olga Borodina; Chicago Symphony Chorus; Chicago Symphony Orchestra)",True
1201,2010,Best Instrumental Soloist(s) Performance (with Orchestra),Mozart: Piano Concertos Nos. 23 & 24,,"Mitsuko Uchida; Everett Porter, producer; Brad Michel, engineer/mixer (The Cleveland Orchestra)",True
1202,2010,Best Instrumental Soloist Performance (without Orchestra),Messiaen: Livre Du Saint-Sacrement,,"Paul Jacobs, soloist; Isabelle Demers & Daniel Sullivan, producers; Stephen Roessner, engineer/mixer",True
1203,2010,Best Chamber Music Performance,Ligeti: String Quartets Nos. 1 & 2,,"Parker Quartet (Jessica Bodner, Daniel Chong, Karen Kim & Kee-Hyun Kim), ensembles; Norbert Kraft & Bonnie Silver, producers; Norbert Kraft, engineer/mixer",True
1204,2010,Best Small Ensemble Performance,Dinastia Borja,,"Jordi Savall, conductor; Hesperion XXI & La Capella Reial de Catalunya, ensembles",True
1205,2010,Best Classical Vocal Performance,Sacrificium,,"Cecilia Bartoli, soloist; Arend Prohmann, producer; Philip Siney, engineer/mixer (Giovanni Antonini; Il Giardino Armonico)",True
1206,2010,Best Classical Contemporary Composition,"Daugherty, Michael: Deus Ex Machina",,"Michael Daugherty, composer",True
1207,2010,Best Classical Crossover Album,"Tin, Christopher: Calling All Dawns","Lucas Richman, Various Artists & The Royal Philharmonic Orchestra","Christopher Tin, producer; Bill Hare & John Kurlander, engineers/mixers",True
1208,2010,Best Short Form Music Video,Bad Romance,Lady Gaga,"Francis Lawrence, video director; Kathy Angstadt, Nicole Ehrlich & Heather Heller, video producers",True
1209,2010,Best Long Form Music Video,When You're Strange,(The Doors),"Tom Dicillo, video director; John Beug, Jeff Jampol, Peter Jankowski & Dick Wolf, video producers",True
1210,2009,Record Of The Year,Use Somebody,Kings Of Leon,"Jacquire King & Angelo Petraglia, producers; Jacquire King, engineer/mixer",True
1211,2009,Album Of The Year,Fearless,Taylor Swift,"Colbie Caillat, featured artist; Nathan Chapman & Taylor Swift, producers; Chad Carlson, Nathan Chapman & Justin Niebank, engineers/mixers; Hank Williams, mastering engineer",True
1212,2009,Song Of The Year,Single Ladies (Put A Ring On It),,"Kuk Harrell, Beyoncé Knowles, Terius ""Dream"" Nash & Chris 'Tricky' Stewart, songwriters (Beyoncé)",True
1213,2009,Best New Artist,Zac Brown Band,,,True
1214,2009,Best Female Pop Vocal Performance,Halo,Beyoncé,,True
1215,2009,Best Male Pop Vocal Performance,Make It Mine,Jason Mraz,,True
1216,2009,Best Pop Performance By A Duo Or Group With Vocals,I Gotta Feeling,The Black Eyed Peas,,True
1217,2009,Best Pop Collaboration With Vocals,Lucky,Jason Mraz & Colbie Caillat,,True
1218,2009,Best Pop Instrumental Performance,Throw Down Your Heart,Béla Fleck,,True
1219,2009,Best Pop Instrumental Album,Potato Hole,Booker T. Jones,"Booker T. Jones & Rob Schnapf, producers; Doug Boehm & Rob Schnapf, engineers/mixers",True
1220,2009,Best Pop Vocal Album,The E.N.D.,The Black Eyed Peas,"Dylan Dresdow & Padraic Kerin, engineers/mixers",True
1221,2009,Best Dance Recording,Poker Face,Lady Gaga,"RedOne, producer; Robert Orton, RedOne & Dave Russell, mixers",True
1222,2009,Best Electronic/Dance Album,The Fame,Lady Gaga,"Robert Orton, engineer/mixer",True
1223,2009,Best Traditional Pop Vocal Album,Michael Bublé Meets Madison Square Garden,Michael Bublé,"Humberto Gatica, producer; Humberto Gatica, engineer/mixer",True
1224,2009,Best Solo Rock Vocal Performance,Working On A Dream,Bruce Springsteen,,True
1225,2009,Best Rock Performance By A Duo Or Group With Vocals,Use Somebody,Kings Of Leon,,True
1226,2009,Best Hard Rock Performance,War Machine,AC/DC,,True
1227,2009,Best Metal Performance,Dissident Aggressor,Judas Priest,,True
1228,2009,Best Rock Instrumental Performance,A Day In The Life,Jeff Beck,,True
1229,2009,Best Rock Song,Use Somebody,,"Caleb Followill, Jared Followill, Matthew Followill & Nathan Followill, songwriters (Kings Of Leon)",True
1230,2009,Best Rock Album,21st Century Breakdown,Green Day,"Green Day & Butch Vig, producers; Chris Dugan & Chris Lord-Alge, engineers/mixers",True
1231,2009,Best Alternative Music Album,Wolfgang Amadeus Phoenix,Phoenix,"Philippe Zdar Cerboneschi & Phoenix, producers; Philippe Zdar Cerboneschi, engineer/mixer",True
1232,2009,Best Female R&B Vocal Performance,Single Ladies (Put A Ring On It),Beyoncé,,True
1233,2009,Best Male R&B Vocal Performance,Pretty Wings,Maxwell,,True
1234,2009,Best R&B Performance By A Duo Or Group With Vocals,Blame It,Jamie Foxx & T-Pain,,True
1235,2009,Best Traditional R&B Vocal Performance,At Last,Beyoncé,,True
1236,2009,Best Urban/Alternative Performance,Pearls,India.Arie & Dobet Gnahore,,True
1237,2009,Best R&B Song,Single Ladies (Put A Ring On It),,"Kuk Harrell, Beyoncé Knowles, Terius ""Dream"" Nash & Chris 'Tricky' Stewart, songwriters (Beyoncé)",True
1238,2009,Best R&B Album,Blacksummers' Night,Maxwell,"Hod David & Maxwell, producers; Hod David, Jesse Gladstone, Glen Marchese, Maxwell & Mike Pela, engineers/mixers",True
1239,2009,Best Contemporary R&B Album,I Am... Sasha Fierce,Beyoncé,"Beyoncé Knowles, producer; Jim Caruana & Mark Stent, engineers/mixers",True
1240,2009,Best Rap Solo Performance,D.O.A. (Death Of Auto-Tune),Jay-Z,,True
1241,2009,Best Rap Performance By A Duo Or Group,Crack A Bottle,"Eminem, Dr. Dre & 50 Cent",,True
1242,2009,Best Rap/Sung Collaboration,Run This Town,"Jay-Z, Rihanna & Kanye West",,True
1243,2009,Best Rap Song,Run This Town,,"Jeff Bhasker, Shawn Carter, Robyn Fenty, Kanye West & Ernest Wilson, songwriters (Jay-Z, Rihanna & Kanye West)",True
1244,2009,Best Rap Album,Relapse,Eminem,"Andre Young, producer; Mauricio ""Veto"" Iragorri, Michael Strange & Andre Young, engineers/mixers",True
1245,2009,Best Female Country Vocal Performance,White Horse,Taylor Swift,,True
1246,2009,Best Male Country Vocal Performance,Sweet Thing,Keith Urban,,True
1247,2009,Best Country Performance By A Duo Or Group With Vocals,I Run To You,Lady Antebellum,,True
1248,2009,Best Country Collaboration With Vocals,I Told You So,Carrie Underwood & Randy Travis,,True
1249,2009,Best Country Instrumental Performance,Producer's Medley,Steve Wariner,,True
1250,2009,Best Country Song,White Horse,,"Liz Rose & Taylor Swift, songwriters (Taylor Swift)",True
1251,2009,Best Country Album,Fearless,Taylor Swift,"Nathan Chapman & Taylor Swift, producers; Chad Carlson & Justin Niebank, engineers/mixers",True
1252,2009,Best New Age Album,Prayer For Compassion,David Darling,"David Darling & Mickey Houlihan, producers; David Darling & Mickey Houlihan, engineers/mixers",True
1253,2009,Best Contemporary Jazz Album,75,Joe Zawinul & The Zawinul Syndicate,"Joachim Becker, producer; Joachim Becker, Klaus Genuit & Wladi Turkewitsch, engineers/mixers",True
1254,2009,Best Jazz Vocal Album,Dedicated To You: Kurt Elling Sings The Music Of Coltrane And Hartman,Kurt Elling,"Kurt Elling & Laurence Hobgood, producers; Rob Macomber & Dave O'Donnell, engineers/mixers",True
1255,2009,Best Improvised Jazz Solo,Dancin' 4 Chicken,,"Terence Blanchard, soloist",True
1256,2009,"Best Jazz Instrumental Album, Individual or Group",Five Peace Band - Live,Chick Corea & John McLaughlin Five Peace Band,"Sven Hoffman, Bernie Kirsh, Buck Snow & Brian Vibberts, engineers/mixers",True
1257,2009,Best Large Jazz Ensemble Album,Book One,New Orleans Jazz Orchestra,"Masanori Yura, engineer/mixer",True
1258,2009,Best Latin Jazz Album,Juntos Para Siempre,Bebo Valdés And Chucho Valdés,"Nat Chediak & Fernando Trueba, producers; Javier Limón & José Loeches, engineers/mixers",True
1259,2009,Best Gospel Performance,Wait On The Lord,Donnie McClurkin Featuring Karen Clark Sheard,,True
1260,2009,Best Gospel Song,God In Me,,"Erica Campbell, Trecina Campbell & Warryn ""Baby Dubb"" Campbell, songwriters (Mary Mary Featuring Kierra ""KiKi"" Sheard)",True
1261,2009,Best Rock Or Rap Gospel Album,Live Revelations,Third Day,"Third Day, producers; Chris Biggs, David Jacques & Don McCollister, engineers/mixers",True
1262,2009,Best Pop/Contemporary Gospel Album,The Power Of One,Israel Houghton,"Israel Houghton, Aaron Lindsey & Tommy Sims, producers; Danny Duncan & Tommy Sims, engineers/mixers",True
1263,2009,"Best Southern, Country, Or Bluegrass Gospel Album",Jason Crabb,Jason Crabb,"Paul Corley & Ben Fowler, engineers/mixers",True
1264,2009,Best Traditional Gospel Album,Oh Happy Day,(Various Artists),,True
1265,2009,Best Contemporary R&B Gospel Album,Audience Of One,Heather Headley,"Keith Thomas, producer; Jonathan Crone & Bill Whittington, engineers/mixers",True
1266,2009,Best Latin Pop Album,Sin Frenos,La Quinta Estación,"Armando Avila, producer; Armando Avila, Juan Carlos Moguel & Pepe Ortega, engineers/mixers",True
1267,2009,"Best Latin Rock, Alternative Or Urban Album",Los De Atras Vienen Conmigo,Calle 13,"Rafael Arcante & Calle 13, producers; Iván Gutiérrez, Ramon Martinez, Edgardo Matta & Carlos Velázquez, engineers/mixers",True
1268,2009,Best Tropical Latin Album,Ciclos,Luis Enrique,"Sergio George, producer; Carlos Alvarez, Juan Mario ""Mayito"" Aracil & Juan Cristobal Losada, engineers/mixers",True
1269,2009,Best Regional Mexican Album,Necesito De Ti,Vicente Fernández,"Manuel Cázares, producer; Gustavo Borner, Oscar Iglesias, Manuel Salazar & Sabas Sánchez, engineers/mixers",True
1270,2009,Best Tejano Album,Borders Y Bailes,Los Texmaniacs,"Daniel Sheehy, producer; Pete Reiniger & Joe Treviño, engineers/mixers",True
1271,2009,Best Norteño Album,Tu Noche Con...Los Tigres Del Norte,Los Tigres Del Norte,"Los Tigres Del Norte, producers; Joseph Pope & Alfonso Rodenas, engineers/mixers",True
1272,2009,Best Banda Album,Tu Esclavo Y Amo,Lupillo Rivera,,True
1273,2009,Best Americana Album,Electric Dirt,Levon Helm,"Larry Campbell, producer; Justin Guip, engineer/mixer",True
1274,2009,Best Bluegrass Album,The Crow: New Songs For The Five-String Banjo,Steve Martin,"John McEuen, producer; Dae Bennett & Nick Sevilla, engineers/mixers",True
1275,2009,Best Traditional Blues Album,A Stranger Here,Ramblin' Jack Elliott,"Joe Henry, producer; Ryan Freeland, engineer/mixer",True
1276,2009,Best Contemporary Blues Album,Already Free,The Derek Trucks Band,"Chris Shaw, Bobby Tis & Marty Wall, engineers/mixers",True
1277,2009,Best Traditional Folk Album,High Wide & Handsome: The Charlie Poole Project,Loudon Wainwright III,"Dick Connette, producer; Scott Lehrer & Alex Venguer, engineers/mixers",True
1278,2009,Best Contemporary Folk Album,Townes,Steve Earle,"Steve Earle, producer; Steve Christensen & Ray Kennedy, engineers/mixers",True
1279,2009,Best Hawaiian Music Album,"Masters Of Hawaiian Slack Key Guitar, Volume 2",(Various Artists),"Peter DeAquino, Daniel Ho & Sterling Seaton, engineers/mixers",True
1280,2009,Best Native American Music Album,Spirit Wind North,Bill Miller,"Bill Miller & Mike von Muchow, producers",True
1281,2009,Best Zydeco Or Cajun Music Album,Lay Your Burden Down,Buckwheat Zydeco,"Steven Maxwell Berlin, producer; David Farrell, engineer/mixer",True
1282,2009,Best Reggae Album,Mind Control - Acoustic,Stephen Marley,"James ""Bonzai"" Caruso, Marc Lee & Greg Morris, engineers/mixers",True
1283,2009,Best Traditional World Music Album,Douga Mansa,Mamadou Diabate,"Mamadou Diabate, producer; Will Russell, engineer/mixer",True
1284,2009,Best Contemporary World Music Album,"Throw Down Your Heart: Tales From The Acoustic Planet, Vol. 3 - Africa Sessions",Béla Fleck,"Béla Fleck, producer; Robert Battaglia, Wellington Bowler & Dave Sinko, engineers/mixers",True
1285,2009,Best Musical Album For Children,Family Time,Ziggy Marley,"Ziggy Marley & Don Was, producers; Ziggy Marley",True
1286,2009,Best Spoken Word Album For Children,"Aaaaah! Spooky, Scary Stories & Songs",Buck Howdy,"Buck Howdy, producer; Steve Wetherbee, engineer/mixer",True
1287,2009,"Best Spoken Word Album (Includes Poetry, Audio Books & Story Telling)",Always Looking Up,Michael J. Fox,"Paul Ruben, producer; Zane Birdwell & Lance Neal, engineers/mixers",True
1288,2009,Best Comedy Album,A Colbert Christmas: The Greatest Gift Of All!,Stephen Colbert,"Steven M. Gold, David Javerbaum & Adam Schlesinger, producers; Todd Kilponen & Geoff Sanoff, engineers/mixers",True
1289,2009,Best Musical Show Album,West Side Story,,"David Caddick & David Lai, producers; Todd Whitelock, engineer/mixer (New Broadway Cast with Matt Cavenaugh, Josefina Scaglione & Others)",True
1290,2009,"Best Compilation Soundtrack Album For Motion Picture, Television Or Other Visual Media",Slumdog Millionaire,(Various Artists),"A.R. Rahman, producer; Vivianne Chaix, P A Deepak & H Sridhar, engineers/mixers",True
1291,2009,"Best Score Soundtrack Album For Motion Picture, Television Or Other Visual Media",Up,,"Michael Giacchino, composer; Dan Wallin, engineer/mixer (Various Artists)",True
1292,2009,"Best Song Written For Motion Picture, Television Or Other Visual Media",Jai Ho (From Slumdog Millionaire),"Gulzar, A.R. Rahman & Tanvi Shah, songwriters (A.R. Rahman, Sukhvinder Singh, Tanvi Shah, Mahalaxmi Iyer & Vijay Prakash)",,True
1293,2009,Best Instrumental Composition,Married Life,,"Michael Giacchino, composer (Michael Giacchino)",True
1294,2009,Best Instrumental Arrangement,West Side Story Medley,,"Bill Cunliffe, arranger (Resonance Big Band)",True
1295,2009,Best Instrumental Arrangement Accompanying Vocalist(s),Quiet Nights,,"Claus Ogerman, arranger (Diana Krall)",True
1296,2009,Best Recording Package,Everything That Happens Will Happen Today,,"Stefan Sagmeister, art director (David Byrne & Brian Eno)",True
1297,2009,Best Boxed Or Special Limited Edition Package,Neil Young Archives Vol. I (1963-1972),,"Gary Burden, Jenice Heo & Neil Young, art directors (Neil Young)",True
1298,2009,Best Album Notes,The Complete Louis Armstrong Decca Sessions (1935-1946),,"Dan Morgenstern, album notes writer (Louis Armstrong)",True
1299,2009,Best Historical Album,The Complete Chess Masters (1950-1967),,"Andy McKaie, compilation producer; Erick Labson, mastering engineer (Little Walter)",True
1300,2009,"Best Engineered Album, Non-Classical",Ellipse,,"Imogen Heap, engineer (Imogen Heap)",True
1301,2009,"Producer Of The Year, Non-Classical",Brendan O'Brien,,,True
1302,2009,"Best Remixed Recording, Non-Classical",When Love Takes Over (Electro Extended Remix),,"David Guetta, remixer (David Guetta Featuring Kelly Rowland)",True
1303,2009,Best Surround Sound Album,Transmigration,,"Michael J. Bishop, surround mix engineer; Michael J. Bishop, surround mastering engineer; Elaine L. Martone, surround producer (Robert Spano, Atlanta Symphony Orchestra & Choruses)",True
1304,2009,"Best Engineered Album, Classical",Mahler: Symphony No. 8; Adagio From Symphony No. 10,,"Peter Laenger, engineer (Michael Tilson Thomas & San Francisco Symphony)",True
1305,2009,"Producer Of The Year, Classical",Steven Epstein,,,True
1306,2009,Best Classical Album,Mahler: Symphony No. 8; Adagio From Symphony No. 10,,"Michael Tilson Thomas, conductor; Andreas Neubronner, producer",True
1307,2009,Best Orchestral Performance,Ravel: Daphnis Et Chloé,,"James Levine, conductor; Elizabeth Ostrow, producer; Jesse Lewis, John Newton & Dirk Sobotka, engineers/mixers; Mark Donahue, engineer (Boston Symphony Orchestra)",True
1308,2009,Best Opera Recording,Britten: Billy Budd,,"Daniel Harding, conductor; John Fraser, producer; Ian Bostridge, Neal Davies, Nathan Gunn, Jonathan Lemalu, Matthew Rose & Gidon Saks, soloists; Neil Hutchinson & Jonathan Stokes, engineers/mixers (Gentlemen Of The London Symphony Chorus; London Symphony Orchestra)",True
1309,2009,Best Choral Performance,Mahler: Symphony No. 8; Adagio From Symphony No. 10,,"Michael Tilson Thomas, conductor; Peter Laenger & Andreas Neubronner, engineers/mixers (Laura Claycomb, Anthony Dean Griffey, Katarina Karnéus, Quinn Kelsey, James Morris, Yvonne Naef, Elza Van den Heever & Erin Wall; Pacific Boychoir, San Francisco Girls Chorus & San Francisco Symphony Chorus; San Francisco Symphony)",True
1310,2009,Best Instrumental Soloist(s) Performance (with Orchestra),Prokofiev: Piano Concertos Nos. 2 & 3,,"Evgeny Kissin; Jay David Saks, producer; Arne Akselberg, Neil Hutchinson, Tim Martyn & Jonathan Stokes, engineers/mixers (Philharmonia Orchestra)",True
1311,2009,Best Instrumental Soloist Performance (without Orchestra),Journey To The New World,,"Sharon Isbin, soloist; David Frost, producer; Tom Lazarus & Tim Martyn, engineers/mixers",True
1312,2009,Best Chamber Music Performance,Intimate Letters,,"Emerson String Quartet (Eugene Drucker, Lawrence Dutton, David Finckel & Philip Setzer), ensembles; Da-Hong Seetoo, producer; Da-Hong Seetoo, engineer/mixer",True
1313,2009,Best Small Ensemble Performance,"Lang, David: The Little Match Girl Passion",,"Robina G. Young, producer; Paul Hillier, conductor; Ars Nova Copenhagen (Thomas Kiorbye) & Theatre Of Voices (Thomas Kiorbye), ensembles; Brad Michel, engineer/mixer",True
